system:index,date,rainfall_mm,.geo
20100427,2010-04-27,26.655254931075895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100428,2010-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100429,2010-04-29,9.59184045289077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100430,2010-04-30,0.9064042133443495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100501,2010-05-01,0.5496457830655809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100502,2010-05-02,30.884596678088688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100503,2010-05-03,18.780503408844563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100504,2010-05-04,8.72350413422374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100505,2010-05-05,10.749484321884081,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100506,2010-05-06,15.500607597155899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100507,2010-05-07,18.619504556410455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100508,2010-05-08,23.938101794672942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100509,2010-05-09,6.209534923118703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100510,2010-05-10,18.4480641385796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100511,2010-05-11,27.54423419412445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100512,2010-05-12,27.695107122846675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100513,2010-05-13,23.18576687212084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100514,2010-05-14,39.76712596171043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100515,2010-05-15,36.4577646588578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100516,2010-05-16,68.52442394868999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100517,2010-05-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100518,2010-05-18,6.918456654922634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100519,2010-05-19,11.247486710373094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100520,2010-05-20,19.27617525785577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100521,2010-05-21,11.371811808382763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100522,2010-05-22,13.67914894725762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100523,2010-05-23,63.33317613414689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100524,2010-05-24,3.114642944289189,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100525,2010-05-25,17.115049817749092,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100526,2010-05-26,38.692199142131145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100527,2010-05-27,37.02109367660448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100528,2010-05-28,17.05350994561233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100529,2010-05-29,25.375599050463414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100530,2010-05-30,34.94814238326222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100531,2010-05-31,7.776934917008176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100601,2010-06-01,18.150507081489938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100602,2010-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100603,2010-06-03,11.533176654080549,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100604,2010-06-04,15.300094061593215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100605,2010-06-05,5.063994130696736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100606,2010-06-06,19.092734538194016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100607,2010-06-07,3.939109403537769,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100608,2010-06-08,34.3067556578739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100609,2010-06-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100610,2010-06-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100611,2010-06-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100612,2010-06-12,16.128930690650847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100613,2010-06-13,4.995235019951474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100614,2010-06-14,4.592726213032125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100615,2010-06-15,5.302063819590737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100616,2010-06-16,34.140566476887344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100617,2010-06-17,13.733735584862092,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100618,2010-06-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100619,2010-06-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100620,2010-06-20,0.8009983875587875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100621,2010-06-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100622,2010-06-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100623,2010-06-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100624,2010-06-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100625,2010-06-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100626,2010-06-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100627,2010-06-27,8.469563637513154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100628,2010-06-28,4.640316471413655,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100629,2010-06-29,8.612800661985782,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100630,2010-06-30,9.701381354574478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100701,2010-07-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100702,2010-07-02,0.008793613723680085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100703,2010-07-03,30.91951917234589,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100704,2010-07-04,37.989726118246715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100705,2010-07-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100706,2010-07-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100707,2010-07-07,5.580641524727438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100708,2010-07-08,20.306451647889382,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100709,2010-07-09,0.8602114480792307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100710,2010-07-10,5.518697060527754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100711,2010-07-11,25.15238516587837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100712,2010-07-12,10.652851301811488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100713,2010-07-13,13.32272513765915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100714,2010-07-14,9.229087002224782,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100715,2010-07-15,0.35699370556017934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100716,2010-07-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100717,2010-07-17,25.3284512615087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100718,2010-07-18,9.26495162543713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100719,2010-07-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100720,2010-07-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100721,2010-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100722,2010-07-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100723,2010-07-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100724,2010-07-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100725,2010-07-25,5.2764389416750745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100726,2010-07-26,17.962328686667426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100727,2010-07-27,55.3341087161326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100728,2010-07-28,1.212891325354576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100729,2010-07-29,0.007311901625464945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100730,2010-07-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100731,2010-07-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100801,2010-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100802,2010-08-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100803,2010-08-03,21.42970985361174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100804,2010-08-04,27.855327541746348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100805,2010-08-05,0.007165020236781999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100806,2010-08-06,0.3788280412554741,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100807,2010-08-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100808,2010-08-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100809,2010-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100810,2010-08-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100811,2010-08-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100812,2010-08-12,5.229071314720546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100813,2010-08-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100814,2010-08-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100815,2010-08-15,1.5648764641845927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100816,2010-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100817,2010-08-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100818,2010-08-18,1.2147865575902603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100819,2010-08-19,1.3893958047324535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100820,2010-08-20,30.675471192948958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100821,2010-08-21,15.799484990274205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100822,2010-08-22,64.99090058990554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100823,2010-08-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100824,2010-08-24,28.276128286707635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100825,2010-08-25,14.173456276398078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100826,2010-08-26,18.354452065159293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100827,2010-08-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100828,2010-08-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100829,2010-08-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100830,2010-08-30,25.77724196747237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100831,2010-08-31,4.347849779736762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100901,2010-09-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100902,2010-09-02,17.20986083851141,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100903,2010-09-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100904,2010-09-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100905,2010-09-05,70.41621104128221,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100906,2010-09-06,25.88685432041393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100907,2010-09-07,9.907210034511836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100908,2010-09-08,23.168368139103354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100909,2010-09-09,13.806005959475742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100910,2010-09-10,5.472438254309636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100911,2010-09-11,22.608136001872076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100912,2010-09-12,12.262890490013008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100913,2010-09-13,7.713509351102745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100914,2010-09-14,2.9991954887322354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100915,2010-09-15,20.757452045293416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100916,2010-09-16,31.105746758802265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100917,2010-09-17,28.737123624834364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100918,2010-09-18,16.655100530824242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100919,2010-09-19,39.893619688118214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100920,2010-09-20,19.29697542254831,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100921,2010-09-21,22.75423962310249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100922,2010-09-22,11.322829040826536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100923,2010-09-23,39.117958040564666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100924,2010-09-24,10.772755923049122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100925,2010-09-25,21.81549100823262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100926,2010-09-26,40.398367221332066,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100927,2010-09-27,21.003293057341203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100928,2010-09-28,5.573109570613093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100929,2010-09-29,1.813968584467383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100930,2010-09-30,40.02635722306429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101001,2010-10-01,5.415021121852538,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101002,2010-10-02,14.281195845265016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101003,2010-10-03,37.10931151088547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101004,2010-10-04,43.61154245068046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101005,2010-10-05,40.44484158345298,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101006,2010-10-06,27.956395024119633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101007,2010-10-07,14.53677366335018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101008,2010-10-08,7.567459331891116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101009,2010-10-09,0.10838198872173534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101010,2010-10-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101011,2010-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101012,2010-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101013,2010-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101014,2010-10-14,31.652658732732135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101015,2010-10-15,29.25172528723876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101016,2010-10-16,37.6710086473063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101017,2010-10-17,56.97414732587103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101018,2010-10-18,37.45084410905838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101019,2010-10-19,13.226406749557047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101020,2010-10-20,11.529990676337597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101021,2010-10-21,27.961506166878866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101022,2010-10-22,6.829175464487543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101023,2010-10-23,34.711860094000315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101024,2010-10-24,34.44859477269883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101025,2010-10-25,55.021929135509566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101026,2010-10-26,18.061582117571547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101027,2010-10-27,22.887714725440624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101028,2010-10-28,27.822895360431254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101029,2010-10-29,31.698059349434054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101030,2010-10-30,44.2830139011729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101031,2010-10-31,7.311932018632984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101101,2010-11-01,1.170714373126918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101102,2010-11-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101103,2010-11-03,13.017771593583566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101104,2010-11-04,35.88772894599858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101105,2010-11-05,31.336456319046953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101106,2010-11-06,11.851872982932072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101107,2010-11-07,16.358181262600652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101108,2010-11-08,28.97088689056097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101109,2010-11-09,28.36292460379647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101110,2010-11-10,3.700438355143164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101111,2010-11-11,2.9631864213183814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101112,2010-11-12,20.037103653480028,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101113,2010-11-13,17.821251658335623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101114,2010-11-14,8.204134800065967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101115,2010-11-15,28.662937908429726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101116,2010-11-16,2.444629425774602,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101117,2010-11-17,3.273548113131056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101118,2010-11-18,11.214588812724049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101119,2010-11-19,0.27595476229109017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101120,2010-11-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101121,2010-11-21,9.697041704315765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101122,2010-11-22,16.158676953350795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101123,2010-11-23,16.112474749719393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101124,2010-11-24,42.792858373183826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101125,2010-11-25,27.037666127144117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101126,2010-11-26,42.78689976112515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101127,2010-11-27,21.135367706534907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101128,2010-11-28,26.58580008353673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101129,2010-11-29,22.34932453860255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101130,2010-11-30,15.701937527019604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101201,2010-12-01,20.40168651763131,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101202,2010-12-02,13.326618134478728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101203,2010-12-03,27.124649819790147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101204,2010-12-04,27.751720905420832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101205,2010-12-05,16.188354843971776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101206,2010-12-06,31.353797342964246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101207,2010-12-07,18.629332308179023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101208,2010-12-08,26.761631930108166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101209,2010-12-09,24.390869271053994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101210,2010-12-10,19.295443006415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101211,2010-12-11,3.0232483282393097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101212,2010-12-12,25.839161956193397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101213,2010-12-13,33.208711830891815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101214,2010-12-14,20.96678125934273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101215,2010-12-15,14.837229884372034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101216,2010-12-16,21.53589165105539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101217,2010-12-17,26.81251099413516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101218,2010-12-18,23.385119639541585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101219,2010-12-19,17.28226119227269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101220,2010-12-20,30.91413373327723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101221,2010-12-21,10.338971771109923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101222,2010-12-22,9.49417534055663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101223,2010-12-23,11.322899088234292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101224,2010-12-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225,2010-12-25,14.776060343226963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101226,2010-12-26,5.922424165495471,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101227,2010-12-27,21.308023042655456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101228,2010-12-28,23.368953006992157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101229,2010-12-29,4.638756957474876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101230,2010-12-30,7.189790975024886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101231,2010-12-31,20.286515625201023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110101,2011-01-01,27.787016006895144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110102,2011-01-02,17.025008332670904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110103,2011-01-03,13.12908372756313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110104,2011-01-04,3.550518000301193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110105,2011-01-05,9.843313855575582,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110106,2011-01-06,20.047885212477514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110107,2011-01-07,12.162153151120043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110108,2011-01-08,12.67440583375739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110109,2011-01-09,9.94519187977501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110110,2011-01-10,6.983500063784567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110111,2011-01-11,0.16963594177482175,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110112,2011-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110113,2011-01-13,6.153204062844024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110114,2011-01-14,9.316758226910055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110115,2011-01-15,0.9541124436346924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110116,2011-01-16,4.598127000735086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110117,2011-01-17,12.80702579187996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110118,2011-01-18,2.1997686264415584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110119,2011-01-19,5.680799589262288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110120,2011-01-20,15.487857051047627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110121,2011-01-21,5.5111131783793965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110122,2011-01-22,10.798617340156847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110123,2011-01-23,11.159865658803314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110124,2011-01-24,13.98192305284388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110125,2011-01-25,15.484033216915877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110126,2011-01-26,4.041769153215721,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110127,2011-01-27,13.107585992065133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110128,2011-01-28,15.949814045779844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110129,2011-01-29,11.248093657926018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110130,2011-01-30,3.2042823720212077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110131,2011-01-31,9.718620521823564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110201,2011-02-01,30.695285901894756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110202,2011-02-02,13.18646513285006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110203,2011-02-03,16.690270113156124,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110204,2011-02-04,32.19301018001987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110205,2011-02-05,35.23383228451598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110206,2011-02-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110207,2011-02-07,13.451202336888688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110208,2011-02-08,12.985530913811104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110209,2011-02-09,5.230501554468099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110210,2011-02-10,1.511826092881315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110211,2011-02-11,3.6554029405701396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110212,2011-02-12,16.125586874286338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110213,2011-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110214,2011-02-14,32.149651524483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110215,2011-02-15,7.846222619127994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110216,2011-02-16,4.086629968326466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110217,2011-02-17,5.980568835752853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110218,2011-02-18,5.379231314945456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110219,2011-02-19,13.867382555323491,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110220,2011-02-20,0.8042659019430478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110221,2011-02-21,13.308569213806415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110222,2011-02-22,18.754893174007826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110223,2011-02-23,12.488419396444863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110224,2011-02-24,17.992041602380137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110225,2011-02-25,14.392219475759012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110226,2011-02-26,20.187227152375616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110227,2011-02-27,12.887058819801203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110228,2011-02-28,8.2523853768905,"{""type"":""MultiPoint"",""coordinates"":[]}"
